metric_id,metric_name,n_docs,nonmissing_share,mean,median,std,cv,q1,q3,iqr,min,max,p10,p90,mean_median_gap,abs_mean_median_gap,entropy_norm,heterogeneity_level
69.0,subordinate_marker_kogda_share,46,1.0,0.012750907274088352,0.010666742519057913,0.01138001069275377,0.8924863500403272,0.00474361719209977,0.01712566535524184,0.012382048163142072,0.0,0.045871559633027525,0.0,0.028286573624659847,0.0020841647550304387,0.0020841647550304387,0.8831197551454214,высокая
70.0,subordinate_marker_potomu_share,46,1.0,0.014201146739985153,0.010723937668909205,0.01183985647031346,0.83372538056922,0.00646523288032722,0.019901960784313725,0.013436727903986504,0.0,0.0475,0.0,0.02847011144883485,0.0034772090710759474,0.0034772090710759474,0.8501516603026894,средняя
71.0,stem_density_cognitive_per_1k,46,1.0,1.2898651927305516,0.0,2.4511715006550165,1.9003315342327078,0.0,1.431058251437183,1.431058251437183,0.0,13.416387158600863,0.0,4.771450068685928,1.2898651927305516,1.2898651927305516,0.5869129663210328,высокая
72.0,stem_density_model_per_1k,46,1.0,2.7017360952121146,1.649685610870459,2.963031808144859,1.096714003042636,0.285648713973911,4.244169501542456,3.9585207875685446,0.0,12.172714745062011,0.0,6.508001391876846,1.0520504843416556,1.0520504843416556,0.7502911678191856,средняя
73.0,stem_density_concept_per_1k,46,1.0,0.06049853471746978,0.0,0.19930116031932948,3.294313841650425,0.0,0.0,0.0,0.0,1.05318588730911,0.0,0.09796238244514106,0.06049853471746978,0.06049853471746978,0.0,средняя
74.0,stem_density_projection_per_1k,46,1.0,0.030272382786062056,0.0,0.15214074331100103,5.025727389422722,0.0,0.0,0.0,0.0,0.9583133684714902,0.0,0.0,0.030272382786062056,0.030272382786062056,0.0,средняя
75.0,stem_density_key_per_1k,46,1.0,1.1199474791128805,0.9786045857178769,0.9102480578878895,0.8127595935203179,0.48606007776961246,1.448428500592104,0.9623684228224916,0.0,4.506269592476489,0.14021312394840157,2.2142909494881335,0.1413428933950036,0.1413428933950036,0.8217033393101255,средняя
76.0,stem_density_system_per_1k,46,1.0,0.17410034473919292,0.0,0.24971578411762474,1.4343210203960586,0.0,0.390597359422883,0.390597359422883,0.0,0.903886712865321,0.0,0.5001201538669665,0.17410034473919292,0.17410034473919292,0.689014714215588,высокая
78.0,pattern_start_dannyi,46,1.0,0.0021126512005255117,0.0,0.0036776093941487857,1.7407555933672336,0.0,0.00349710469682515,0.00349710469682515,0.0,0.015384615384615385,0.0,0.007582720588235294,0.0021126512005255117,0.0021126512005255117,0.581270503142073,высокая
79.0,pattern_start_vramkah,46,1.0,0.0030018559627239816,0.0,0.006079030430252281,2.025090645833643,0.0,0.0033129568674389776,0.0033129568674389776,0.0,0.027522935779816515,0.0,0.009349060725207515,0.0030018559627239816,0.0030018559627239816,0.5403755093797713,высокая
80.0,pattern_example_intro,46,1.0,0.09661461836395727,0.10138897387260601,0.040627658453206,0.420512538797777,0.06429416987274342,0.12159734320557491,0.0573031733328315,0.0070921985815602835,0.17894736842105263,0.04535687085192036,0.14922387929909997,-0.004774355508648742,0.004774355508648742,0.9332269156300166,средняя
81.0,pattern_enum_colon,46,1.0,0.10296858684797171,0.0971675845790716,0.060516911489858174,0.5877220746868028,0.05838154060284459,0.1383289124668435,0.07994737186399892,0.009523809523809525,0.25263157894736843,0.03014014401990983,0.18600541434802226,0.00580100226890011,0.00580100226890011,0.9358045872543952,средняя
82.0,pattern_definition,46,1.0,0.011267791771770327,0.009712399811409714,0.010395518404558076,0.9225870175026135,0.0,0.01702219349278173,0.01702219349278173,0.0,0.04964539007092199,0.0,0.02299483804751411,0.0015553919603606137,0.0015553919603606137,0.7993516149123407,средняя
83.0,pattern_result_verb,46,1.0,0.008232287557772153,0.0057133104692554,0.008314186710794157,1.009948529184295,0.0,0.012544642857142857,0.012544642857142857,0.0,0.03225806451612903,0.0,0.020315717227179134,0.0025189770885167525,0.0025189770885167525,0.7987710748925536,средняя
84.0,pattern_nominal_abstract,46,1.0,0.23324628762991234,0.2239135673548076,0.10682649662231812,0.4579987004629964,0.15384615384615385,0.29512556679455876,0.1412794129484049,0.03546099290780142,0.5483870967741935,0.11295871559633028,0.3840733092410945,0.009332720275104733,0.009332720275104733,0.8807555885466238,средняя
87.0,syntactic_template_coverage_top3,46,1.0,0.034778567570776055,0.031169041450777202,0.017748817700827,0.5103378011387992,0.024292702273929136,0.042416140009722894,0.01812343773579376,0.010676156583629894,0.12056737588652482,0.01967741935483871,0.05097117406903377,0.003609526119998853,0.003609526119998853,0.8527582584358578,средняя
88.0,dependency_distance_median,46,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,низкая
89.0,dependency_distance_iqr,46,1.0,2.0652173913043477,2.0,0.24690905851305536,0.11955596517474261,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.06521739130434767,0.06521739130434767,0.0,низкая
92.0,morphology_case_entropy,46,1.0,0.8664574385256166,0.8732760560783693,0.025562143877300696,0.029501903660493482,0.854877487557268,0.8819304822299504,0.027052994672682407,0.7854489967791518,0.9151682134944238,0.8295461944809439,0.8926516298910012,-0.006818617552752704,0.006818617552752704,0.8300110666930587,средняя
93.0,morphology_tense_entropy,46,1.0,0.5884191528641691,0.5884381118418409,0.11729570340918122,0.19934038998940912,0.5125789212976237,0.6233650988209232,0.11078617752329945,0.3577204667735756,0.8865408928220898,0.4633507653024874,0.7698229580848928,-1.8958977671790223e-05,1.8958977671790223e-05,0.8575325408285047,средняя
94.0,morphology_mood_entropy,46,1.0,0.10876488074258207,0.10180181933513052,0.060395542061914775,0.5552853241742174,0.061561929801720774,0.14362149524043638,0.0820595654387156,0.0,0.2953883557216154,0.046693520892334126,0.18602807876365968,0.006963061407451551,0.006963061407451551,0.8403951363972566,средняя
95.0,morphology_person_entropy,46,1.0,0.2149862745025767,0.21224152766972978,0.11722615864049342,0.5452727571177499,0.14016270541346817,0.30195441526978223,0.16179170985631405,0.0,0.5101595017250126,0.06271363008166322,0.35094762857997075,0.0027447468328469227,0.0027447468328469227,0.9262583847167464,средняя
