metric_id,metric_name,median,mean,iqr,entropy_norm,heterogeneity_level,corpus_value
59.0,sentences_len_21_30_share,0.23728813559322035,0.24376343009046644,0.06578947368421056,0.8910513867464802,средняя,0.24161073825503357
60.0,sentences_len_31_40_share,0.12025316455696203,0.1263880724935137,0.06944444444444443,0.9015872985146831,средняя,0.11782252050708426
61.0,sentences_len_gt40_share,0.09523809523809523,0.09791551657916209,0.08199322894625477,0.9353388257803973,средняя,0.09060402684563758
62.0,comma_count_0_share,0.21348314606741572,0.2371590190487866,0.12731281756303325,0.8776366853719746,средняя,0.24030574198359433
63.0,comma_count_1_share,0.21311475409836064,0.2216586426265754,0.07099080694586313,0.9721627118476588,средняя,0.22166293810589113
64.0,comma_count_2_share,0.17582417582417584,0.17157828593887606,0.04504624392840506,0.881767955829203,средняя,0.17598806860551827
65.0,comma_count_3_share,0.1348314606741573,0.13775986892884096,0.052012383900928785,0.9261367609273428,средняя,0.1366517524235645
66.0,comma_count_ge4_share,0.23076923076923078,0.231844183456921,0.11135050741608118,0.9396645969449642,средняя,0.22539149888143176
67.0,subordinate_marker_chto_share,0.14285714285714285,0.16028159326861355,0.12844611528822056,0.9129618927079923,средняя,0.16480238627889635
68.0,subordinate_marker_kotory_share,0.15675675675675677,0.1545903485638766,0.12089728453364817,0.8572424935006465,средняя,0.1493288590604027
69.0,subordinate_marker_kogda_share,0.007194244604316547,0.01369757191567708,0.02247191011235955,0.7212989375744387,высокая,0.015846383296047727
70.0,subordinate_marker_potomu_share,0.02631578947368421,0.03166357073247424,0.03349298665754362,0.8749333274888536,средняя,0.02815063385533184
71.0,stem_density_cognitive_per_1k,0.0,1.7933447296535479,2.4354603019970775,0.6055010530621602,высокая,2.007603263423177
72.0,stem_density_model_per_1k,0.39319768013368717,0.9071543450496672,1.2195121951219512,0.5762515347627761,высокая,0.8286702832002051
73.0,stem_density_concept_per_1k,0.0,0.1136475523137062,0.0,0.0,средняя,0.07688693349280253
74.0,stem_density_projection_per_1k,0.0,0.16334002562423508,0.0,0.0,средняя,0.18794583742685061
75.0,stem_density_key_per_1k,0.0,0.23505461895058757,0.4214963119072708,0.6139598435252088,высокая,0.23920379308871897
76.0,stem_density_system_per_1k,0.0,0.07925684528778952,0.0,0.0,средняя,0.05125795566186835
78.0,pattern_start_dannyi,0.0,0.007286050691605816,0.008264462809917356,0.6121651851977701,высокая,0.005592841163310962
79.0,pattern_start_vramkah,0.0,0.0033894293227825518,0.0,0.0,средняя,0.002609992542878449
